0.507720,0.669190,1.186954,0.615143
0.519064,0.670971,1.186951,0.616006
0.500702,0.589646,1.186926,0.619486
0.526121,0.658618,1.186941,0.614266
0.515804,0.672584,1.186939,0.607511
0.526639,0.674919,1.186960,0.597966
0.509795,0.673592,1.186936,0.608817
0.529345,0.673034,1.186901,0.594414
0.529395,0.673081,1.186925,0.607439
